行政區,路名,巷,弄
新莊區,萬安街,３９巷,
新莊區,萬安街,４０巷,
新莊區,萬安街,４７巷,
新莊區,萬安街,５３巷,
新莊區,萬安街,５３巷,３５弄
新莊區,萬安街,５７巷,
新莊區,萬安街,６０巷,
新莊區,萬安街,６７巷,
新莊區,萬安街,７３巷,
新莊區,萬安街,７７巷,
新莊區,萬安街,８５巷,
新莊區,萬安街,８５巷,１弄
新莊區,萬安街,８５巷,２弄
新莊區,萬安街,８７巷,
新莊區,萬安街,８７巷,１７弄
新莊區,萬安街,９９巷,
新莊區,萬安街,１０２巷,
新莊區,萬安街,１０３巷,
新莊區,萬安街,１０７巷,
新莊區,萬安街,１１２巷,
新莊區,萬安街,１１７巷,
新莊區,萬安街,１１９巷,
新莊區,萬安街,１２４巷,
新莊區,萬安街,１２７巷,
新莊區,萬安街,１３７巷,
新莊區,萬安街,１４６巷,
新莊區,萬安街,１４９巷,
新莊區,萬安街,１４９巷,２３弄
新莊區,萬安街,１５７巷,
新莊區,萬安街,１６５巷,
新莊區,榮華路一段,,
新莊區,榮華路二段,,
新莊區,碧江街,,
新莊區,福壽街,,
新莊區,福壽街,２巷,
新莊區,福壽街,１４巷,
新莊區,福壽街,４６巷,
新莊區,福壽街,４９巷,
新莊區,福壽街,５６巷,
新莊區,福壽街,５９巷,
新莊區,福壽街,６６巷,
新莊區,福壽街,８３巷,
新莊區,福壽街,８４巷,
新莊區,福壽街,９３巷,
新莊區,福壽街,９４巷,
新莊區,福壽街,９４巷,７弄
新莊區,福壽街,９４巷,１３弄
新莊區,福壽街,９４巷,１９弄
新莊區,福壽街,９９巷,
新莊區,福壽街,９９巷,２弄
新莊區,福壽街,９９巷,４弄
新莊區,福壽街,９９巷,６弄
新莊區,福壽街,９９巷,８弄
新莊區,福壽街,９９巷,９弄
新莊區,福壽街,９９巷,１１弄
新莊區,福壽街,９９巷,１３弄
新莊區,福壽街,９９巷,１５弄
新莊區,福壽街,１０６巷,
新莊區,福壽街,１１２巷,
新莊區,福壽街,１１８巷,
新莊區,福壽街,１２４巷,
新莊區,福壽街,１２４巷,３２弄
新莊區,福壽街,１２４巷,３４弄
新莊區,福壽街,１２４巷,４１弄
新莊區,福壽街,１３６巷,
新莊區,福壽街,１４２巷,
新莊區,福壽街,１６４巷,
新莊區,福壽街,１６９巷,
新莊區,福壽街,１６９巷,１弄
新莊區,福壽街,１６９巷,４弄
新莊區,福壽街,１６９巷,１０弄
新莊區,福壽街,１６９巷,１６弄
新莊區,福壽街,１８４巷,
新莊區,福壽街,２０２巷,
新莊區,福樂街,,
新莊區,福樂街,１巷,
新莊區,福樂街,３３巷,
新莊區,福樂街,５６巷,
新莊區,福樂街,７１巷,
新莊區,福樂街,７２巷,
新莊區,福樂街,８０巷,
新莊區,福樂街,８８巷,
新莊區,福樂街,１０８巷,
新莊區,福樂街,１１８巷,
新莊區,福樂街,１１８巷,１弄
新莊區,福樂街,１３２巷,
新莊區,福樂街,１３２巷,１弄
新莊區,福樂街,１５６巷,
新莊區,福樂街,１５６巷,１２弄
新莊區,福樂街,１５６巷,１４弄
新莊區,福營路,,
新莊區,福營路,９７巷,
新莊區,福營路,１２５巷,
新莊區,福營路,１４５巷,
新莊區,福營路,１６５巷,
新莊區,福營路,１６５巷,４９弄
新莊區,福營路,１６５巷,５７弄
新莊區,福營路,１９５巷,
新莊區,福營路,１９５巷,２２弄
新莊區,福營路,２１３巷,
新莊區,福營路,２２４巷,
新莊區,福營路,２２７巷,
新莊區,福營路,２２７巷,１４弄
新莊區,頭前路,,
新莊區,頭前路,２巷,
新莊區,頭前路,２巷,２１弄
新莊區,頭前路,１５巷,
新莊區,頭前路,１８巷,
新莊區,頭前路,２２巷,
新莊區,頭前路,３４巷,
新莊區,頭前路,５８巷,
新莊區,頭興街,,
新莊區,頭興街,３巷,
新莊區,頭興街,５巷,
新莊區,頭興街,７巷,
新莊區,頭興街,９巷,
新莊區,頭興街,１１巷,
新莊區,頭興街,１３巷,
新莊區,龍安路,,
新莊區,龍安路,１６巷,
新莊區,龍安路,６９巷,
新莊區,龍安路,１０６巷,
新莊區,龍安路,１０６巷,３弄
新莊區,龍安路,１０６巷,６弄
新莊區,龍安路,２２０巷,
新莊區,龍安路,２５４巷,
新莊區,龍安路,２６６巷,
新莊區,龍安路,２６６巷,１弄
新莊區,龍安路,２７８巷,
新莊區,龍安路,４８７巷,１弄
新莊區,龍安路,４８７巷,２弄
新莊區,龍安路,５０１巷,
新莊區,豐年街,,
新莊區,豐年街,豐一巷,
新莊區,豐年街,豐二巷,
新莊區,豐年街,２０巷,
新莊區,豐年街,２８巷,
新莊區,豐年街,２８巷,１弄
新莊區,豐年街,２８巷,２３弄
新莊區,豐年街,３５巷,
新莊區,豐年街,４１巷,
新莊區,豐年街,５０巷,
新莊區,豐年街,５１巷,
新莊區,豐年街,５１巷,１７弄
新莊區,豐年街,５３巷,
新莊區,豐年街,７０巷,
新莊區,豐年街,８０巷,
新莊區,豐年街,９０巷,
新莊區,豐年街,１００巷,
新莊區,豐年街,１１０巷,
新莊區,豐年街,１２０巷,
新莊區,豐年街,１２４巷,
新莊區,豐年街,１２４巷,６弄
新莊區,豐年街,１２４巷,２０弄
新莊區,豐年街,１３０巷,
新莊區,雙鳳路,,
新莊區,雙鳳路,７３巷,
新莊區,雙鳳路,７７巷,
新莊區,雙鳳路,９０巷,１弄
新莊區,雙鳳路,９０巷,２弄
新莊區,雙鳳路,９０巷,３弄
新莊區,雙鳳路,９０巷,４弄
新莊區,雙鳳路,１０８巷,
新莊區,雙鳳路,１１６巷,
新莊區,雙鳳路,１１６巷,１１弄
新莊區,雙鳳路,１１６巷,１３弄
新莊區,雙鳳路,１１６巷,１５弄
新莊區,雙鳳路,１３４巷,
新莊區,雙鳳路,１６３巷,
新莊區,瓊林北路,,
新莊區,瓊林南路,,
新莊區,瓊林南路,４２巷,
新莊區,瓊林南路,６２巷,
新莊區,瓊林南路,１０１巷,
新莊區,瓊林南路,１０３巷,８弄
新莊區,瓊林南路,１５７巷,
新莊區,瓊林南路,１７３巷,
新莊區,瓊林南路,１８７巷,
新莊區,瓊林南路,２０８巷,
新莊區,瓊林南路,２７５巷,
新莊區,瓊林南路,３０１巷,
新莊區,瓊林南路,３０５巷,
新莊區,瓊林南路,３０５巷,５弄
新莊區,瓊林路,,
新莊區,瓊林路,瓊英巷,
新莊區,瓊林路,瓊英巷,１弄
新莊區,瓊林路,,１弄
新莊區,瓊林路,瓊英巷,２弄
新莊區,瓊林路,,２弄
新莊區,瓊林路,瓊英巷,４弄
新莊區,瓊林路,,４弄
新莊區,瓊林路,瓊英巷,６弄
新莊區,瓊林路,,６弄
新莊區,瓊林路,瓊英巷,８弄
新莊區,瓊林路,,８弄
新莊區,瓊林路,瓊英巷,１０弄
新莊區,瓊林路,,１０弄
新莊區,瓊林路,瓊英巷,１１弄
新莊區,瓊林路,,１１弄
新莊區,瓊林路,瓊英巷,１３弄
新莊區,瓊林路,,１３弄
新莊區,瓊林路,３８巷,
新莊區,瓊林路,４０巷,
新莊區,瓊林路,４２巷,
新莊區,瓊林路,９６巷,
新莊區,瓊林路,１００巷,
新莊區,瓊泰路,,
新莊區,瓊泰路,２巷,
新莊區,瓊泰路,２９巷,
新莊區,瓊泰路,２９巷,４弄
新莊區,瓊泰路,５１巷,
新莊區,瓊泰路,６３巷,
新莊區,瓊泰路,６３巷,２１弄
新莊區,瓊泰路,６３巷,２３弄
新莊區,瓊泰路,６６巷,
新莊區,瓊泰路,７７巷,
新莊區,瓊泰路,８０巷,
新莊區,瓊泰路,９４巷,
