areacode,行政區,路名,巷,弄,號
,北投區,新民路,,,1之2號
,北投區,新民路,,,1號
,北投區,新民路,,,1號三樓
,北投區,新民路,,,1號二樓
,北投區,新民路,,,1號五樓
,北投區,新民路,,,1號四樓
,北投區,新民路,,,23之1號
,北投區,新民路,,,23之1號七樓
,北投區,新民路,,,23之1號三樓
,北投區,新民路,,,23之1號二樓
,北投區,新民路,,,23之1號五樓
,北投區,新民路,,,23之1號六樓
,北投區,新民路,,,23之1號四樓
,北投區,新民路,,,23號
,北投區,新民路,,,23號七樓
,北投區,新民路,,,23號三樓
,北投區,新民路,,,23號二樓
,北投區,新民路,,,23號五樓
,北投區,新民路,,,23號六樓
,北投區,新民路,,,23號四樓
,北投區,新民路,,,24號
,北投區,新民路,,,25之1號
,北投區,新民路,,,25號
,北投區,新民路,,,25號三樓
,北投區,新民路,,,25號二樓
,北投區,新民路,,,25號五樓
,北投區,新民路,,,25號六樓
,北投區,新民路,,,25號四樓
,北投區,新民路,,,26號
,北投區,新民路,,,27號
,北投區,新民路,,,27號三樓
,北投區,新民路,,,27號二樓
,北投區,新民路,,,27號五樓
,北投區,新民路,,,27號五樓之1
,北投區,新民路,,,27號四樓
,北投區,新民路,,,27號四樓之1
,北投區,新民路,,,28號
,北投區,新民路,,,29之1號
,北投區,新民路,,,29之1號三樓
,北投區,新民路,,,29之1號二樓
,北投區,新民路,,,29之1號五樓
,北投區,新民路,,,29之1號四樓
,北投區,新民路,,,29之2號
,北投區,新民路,,,29之2號三樓
,北投區,新民路,,,29之2號二樓
,北投區,新民路,,,29之2號五樓
,北投區,新民路,,,29之2號四樓
,北投區,新民路,,,29號
,北投區,新民路,,,29號三樓
,北投區,新民路,,,29號二樓
,北投區,新民路,,,29號五樓
,北投區,新民路,,,29號四樓
,北投區,新民路,,,2號
,北投區,新民路,,,30號
,北投區,新民路,,,32號
,北投區,新民路,,,34號
,北投區,新民路,,,36號
,北投區,新民路,,,38號
,北投區,新民路,,,40號
,北投區,新民路,,,42號
,北投區,新民路,,,44號
,北投區,新民路,,,48號
,北投區,新民路,,,49號
,北投區,新民路,,,50號
,北投區,新民路,,,51之10號
,北投區,新民路,,,51之10號三樓
,北投區,新民路,,,51之10號二樓
,北投區,新民路,,,51之10號四樓
,北投區,新民路,,,51之11號
,北投區,新民路,,,51之11號三樓
,北投區,新民路,,,51之11號二樓
,北投區,新民路,,,51之11號四樓
,北投區,新民路,,,51之12號
,北投區,新民路,,,51之12號三樓
,北投區,新民路,,,51之12號二樓
,北投區,新民路,,,51之12號四樓
,北投區,新民路,,,51之2號
,北投區,新民路,,,51之2號三樓
,北投區,新民路,,,51之2號二樓
,北投區,新民路,,,51之2號四樓
,北投區,新民路,,,51之3號
,北投區,新民路,,,51之3號三樓
,北投區,新民路,,,51之3號二樓
,北投區,新民路,,,51之3號五樓
,北投區,新民路,,,51之3號四樓
,北投區,新民路,,,51之5號
,北投區,新民路,,,51之5號三樓
,北投區,新民路,,,51之5號二樓
,北投區,新民路,,,51之5號四樓
,北投區,新民路,,,51之6號
,北投區,新民路,,,51之6號三樓
,北投區,新民路,,,51之6號三樓之1
,北投區,新民路,,,51之6號二樓
,北投區,新民路,,,51之6號二樓之1
,北投區,新民路,,,51之6號四樓
,北投區,新民路,,,51之6號四樓之1
,北投區,新民路,,,51之7號
,北投區,新民路,,,51之7號三樓
,北投區,新民路,,,51之7號二樓
,北投區,新民路,,,51之7號四樓
,北投區,新民路,,,51之8號
,北投區,新民路,,,51之8號三樓
,北投區,新民路,,,51之8號二樓
,北投區,新民路,,,51之8號四樓
,北投區,新民路,,,51之9號
,北投區,新民路,,,51之9號三樓
,北投區,新民路,,,51之9號二樓
,北投區,新民路,,,51之9號四樓
,北投區,新民路,,,51號
,北投區,新民路,,,51號三樓
,北投區,新民路,,,51號二樓
,北投區,新民路,,,51號四樓
,北投區,新民路,,,52號
,北投區,新民路,,,53之1號
,北投區,新民路,,,53之1號七樓
,北投區,新民路,,,53之1號七樓之1
,北投區,新民路,,,53之1號七樓之2
,北投區,新民路,,,53之1號七樓之3
,北投區,新民路,,,53之1號七樓之5
,北投區,新民路,,,53之1號七樓之6
,北投區,新民路,,,53之1號七樓之7
,北投區,新民路,,,53之1號三樓
,北投區,新民路,,,53之1號三樓之1
,北投區,新民路,,,53之1號三樓之2
,北投區,新民路,,,53之1號三樓之3
,北投區,新民路,,,53之1號三樓之5
,北投區,新民路,,,53之1號三樓之6
,北投區,新民路,,,53之1號九樓
,北投區,新民路,,,53之1號九樓之1
,北投區,新民路,,,53之1號九樓之2
,北投區,新民路,,,53之1號九樓之3
,北投區,新民路,,,53之1號二樓
,北投區,新民路,,,53之1號二樓之1
,北投區,新民路,,,53之1號二樓之2
,北投區,新民路,,,53之1號二樓之3
,北投區,新民路,,,53之1號二樓之5
,北投區,新民路,,,53之1號二樓之6
,北投區,新民路,,,53之1號二樓之7
,北投區,新民路,,,53之1號二樓之8
,北投區,新民路,,,53之1號五樓
,北投區,新民路,,,53之1號五樓之1
,北投區,新民路,,,53之1號五樓之2
,北投區,新民路,,,53之1號五樓之3
,北投區,新民路,,,53之1號五樓之5
,北投區,新民路,,,53之1號五樓之6
,北投區,新民路,,,53之1號五樓之7
,北投區,新民路,,,53之1號八樓
,北投區,新民路,,,53之1號八樓之1
,北投區,新民路,,,53之1號八樓之2
,北投區,新民路,,,53之1號八樓之3
,北投區,新民路,,,53之1號八樓之5
,北投區,新民路,,,53之1號八樓之6
,北投區,新民路,,,53之1號八樓之7
,北投區,新民路,,,53之1號八樓之8
,北投區,新民路,,,53之1號六樓
,北投區,新民路,,,53之1號六樓之1
,北投區,新民路,,,53之1號六樓之2
,北投區,新民路,,,53之1號六樓之3
,北投區,新民路,,,53之1號六樓之5
,北投區,新民路,,,53之1號六樓之6
,北投區,新民路,,,53之1號十樓
,北投區,新民路,,,53之1號十樓之1
,北投區,新民路,,,53之1號四樓
,北投區,新民路,,,53之1號四樓之1
,北投區,新民路,,,53之1號四樓之2
,北投區,新民路,,,53之1號四樓之3
,北投區,新民路,,,53之1號四樓之5
,北投區,新民路,,,53之1號四樓之6
,北投區,新民路,,,53之2號
,北投區,新民路,,,53之3號
,北投區,新民路,,,53之5號
,北投區,新民路,,,53之6號
,北投區,新民路,,,53之7號
,北投區,新民路,,,53之8號
,北投區,新民路,,,53之9號
,北投區,新民路,,,53號
,北投區,新民路,,,55之6號
,北投區,新民路,,,55之7號
,北投區,新民路,,,55之8號
,北投區,新民路,,,55之8號七樓
,北投區,新民路,,,55之8號七樓之1
,北投區,新民路,,,55之8號七樓之2
,北投區,新民路,,,55之8號三樓
,北投區,新民路,,,55之8號三樓之1
,北投區,新民路,,,55之8號三樓之2
,北投區,新民路,,,55之8號二樓
,北投區,新民路,,,55之8號二樓之1
,北投區,新民路,,,55之8號二樓之2
,北投區,新民路,,,55之8號五樓
,北投區,新民路,,,55之8號五樓之1
,北投區,新民路,,,55之8號五樓之2
,北投區,新民路,,,55之8號六樓
,北投區,新民路,,,55之8號六樓之1
,北投區,新民路,,,55之8號六樓之2
,北投區,新民路,,,55之8號四樓
,北投區,新民路,,,55之8號四樓之1
,北投區,新民路,,,55之8號四樓之2
,北投區,新民路,,,55之9號七樓
,北投區,新民路,,,55之9號七樓之1
,北投區,新民路,,,55之9號七樓之2
,北投區,新民路,,,55之9號七樓之3
,北投區,新民路,,,55之9號三樓
,北投區,新民路,,,55之9號三樓之1
,北投區,新民路,,,55之9號九樓
,北投區,新民路,,,55之9號九樓之1
,北投區,新民路,,,55之9號九樓之2
,北投區,新民路,,,55之9號九樓之3
,北投區,新民路,,,55之9號二樓
,北投區,新民路,,,55之9號二樓之1
,北投區,新民路,,,55之9號五樓
,北投區,新民路,,,55之9號五樓之1
,北投區,新民路,,,55之9號八樓
,北投區,新民路,,,55之9號八樓之1
,北投區,新民路,,,55之9號八樓之2
,北投區,新民路,,,55之9號八樓之3
,北投區,新民路,,,55之9號六樓
,北投區,新民路,,,55之9號六樓之1
,北投區,新民路,,,55之9號十一樓
,北投區,新民路,,,55之9號十樓
,北投區,新民路,,,55之9號十樓之1
,北投區,新民路,,,55之9號四樓
,北投區,新民路,,,55之9號四樓之1
,北投區,新民路,,,55號
,北投區,新民路,,,57之3號三樓
,北投區,新民路,,,57之3號二樓
,北投區,新民路,,,57之3號五樓
,北投區,新民路,,,57之3號六樓
,北投區,新民路,,,57之3號四樓
,北投區,新民路,,,57之5號
,北投區,新民路,,,57之5號三樓
,北投區,新民路,,,57之5號二樓
,北投區,新民路,,,57之5號四樓
,北投區,新民路,,,57之6號
,北投區,新民路,,,57之6號三樓
,北投區,新民路,,,57之6號二樓
,北投區,新民路,,,57之6號四樓
,北投區,新民路,,,57號
,北投區,新民路,,,57號七樓
,北投區,新民路,,,57號七樓之1
,北投區,新民路,,,57號三樓
,北投區,新民路,,,57號三樓之1
,北投區,新民路,,,57號二樓
,北投區,新民路,,,57號五樓
,北投區,新民路,,,57號五樓之1
,北投區,新民路,,,57號六樓
,北投區,新民路,,,57號六樓之1
,北投區,新民路,,,57號四樓
,北投區,新民路,,,59號
,北投區,新民路,,,60號
,北投區,新民路,,,61號
,北投區,新民路,,,62號
,北投區,新民路,,,63號
,北投區,新民路,,,64號
,北投區,新民路,,,65號
,北投區,新民路,,,66號
,北投區,新民路,,,66號三樓
,北投區,新民路,,,66號二樓
,北投區,新民路,,,66號五樓
,北投區,新民路,,,66號四樓
,北投區,新民路,,,68號
,北投區,新民路,,,68號三樓
,北投區,新民路,,,68號二樓
,北投區,新民路,,,68號五樓
,北投區,新民路,,,68號四樓
,北投區,新民路,,,69之10號
,北投區,新民路,,,69之10號三樓
,北投區,新民路,,,69之10號二樓
,北投區,新民路,,,69之10號四樓
,北投區,新民路,,,69之11號
,北投區,新民路,,,69之11號三樓
,北投區,新民路,,,69之11號二樓
,北投區,新民路,,,69之11號四樓
,北投區,新民路,,,69之12號
,北投區,新民路,,,69之12號三樓
,北投區,新民路,,,69之12號二樓
,北投區,新民路,,,69之12號四樓
,北投區,新民路,,,69之1號
,北投區,新民路,,,69之1號三樓
,北投區,新民路,,,69之1號二樓
,北投區,新民路,,,69之1號四樓
,北投區,新民路,,,69之2號
,北投區,新民路,,,69之2號三樓
,北投區,新民路,,,69之2號二樓
,北投區,新民路,,,69之2號四樓
,北投區,新民路,,,69之3號
,北投區,新民路,,,69之3號三樓
,北投區,新民路,,,69之3號二樓
,北投區,新民路,,,69之3號四樓
,北投區,新民路,,,69之4號
,北投區,新民路,,,69之4號三樓
,北投區,新民路,,,69之4號二樓
,北投區,新民路,,,69之4號四樓
,北投區,新民路,,,69之5號
,北投區,新民路,,,69之5號三樓
,北投區,新民路,,,69之5號二樓
,北投區,新民路,,,69之5號四樓
,北投區,新民路,,,69之6號
,北投區,新民路,,,69之6號三樓
,北投區,新民路,,,69之6號二樓
,北投區,新民路,,,69之6號四樓
,北投區,新民路,,,69之7號
,北投區,新民路,,,69之7號三樓
,北投區,新民路,,,69之7號二樓
,北投區,新民路,,,69之7號四樓
,北投區,新民路,,,69之8號
,北投區,新民路,,,69之8號三樓
,北投區,新民路,,,69之8號二樓
,北投區,新民路,,,69之8號四樓
,北投區,新民路,,,69之9號
,北投區,新民路,,,69之9號三樓
,北投區,新民路,,,69之9號二樓
,北投區,新民路,,,69之9號四樓
,北投區,新民路,,,73之1號
,北投區,新民路,,,73之1號三樓
,北投區,新民路,,,73之1號二樓
,北投區,新民路,,,73之1號四樓
,北投區,新民路,,,73之2號
,北投區,新民路,,,73之2號三樓
,北投區,新民路,,,73之2號二樓
,北投區,新民路,,,73之2號四樓
,北投區,新民路,,,73之3號
,北投區,新民路,,,73之3號三樓
,北投區,新民路,,,73之3號二樓
,北投區,新民路,,,73之3號四樓
,北投區,新民路,,,73之4號
,北投區,新民路,,,73之4號三樓
,北投區,新民路,,,73之4號二樓
,北投區,新民路,,,73之4號四樓
,北投區,新民路,,,73之5號
,北投區,新民路,,,73之5號三樓
,北投區,新民路,,,73之5號二樓
,北投區,新民路,,,73之5號四樓
,北投區,新民路,,,73之6號
,北投區,新民路,,,73之7號
,北投區,新民路,,,73之8號
,北投區,新民路,,,73之8號三樓
,北投區,新民路,,,73之8號二樓
,北投區,新民路,,,73之8號五樓
,北投區,新民路,,,73之8號四樓
,北投區,新民路,,,73號
,北投區,新民路,,,73號三樓
,北投區,新民路,,,73號二樓
,北投區,新民路,,,73號四樓
,北投區,新民路,,,75號
,北投區,新民路,,,75號三樓
,北投區,新民路,,,75號二樓
,北投區,新民路,,,75號五樓
,北投區,新民路,,,75號四樓
,北投區,新民路,,,76之1號
,北投區,新民路,,,76之1號三樓
,北投區,新民路,,,76之1號二樓
,北投區,新民路,,,76之1號五樓
,北投區,新民路,,,76之1號四樓
,北投區,新民路,,,76之2號
,北投區,新民路,,,76之2號三樓
,北投區,新民路,,,76之2號二樓
,北投區,新民路,,,76之2號五樓
,北投區,新民路,,,76之2號四樓
,北投區,新民路,,,76之3號
,北投區,新民路,,,76之3號三樓
,北投區,新民路,,,76之3號二樓
,北投區,新民路,,,76之3號五樓
,北投區,新民路,,,76之3號四樓
,北投區,新民路,,,76之5號
,北投區,新民路,,,76之5號三樓
,北投區,新民路,,,76之5號二樓
,北投區,新民路,,,76之5號四樓
,北投區,新民路,,,76之6號
,北投區,新民路,,,76之6號三樓
,北投區,新民路,,,76之6號二樓
,北投區,新民路,,,76之6號四樓
,北投區,新民路,,,76之7號
,北投區,新民路,,,76之7號三樓
,北投區,新民路,,,76之7號二樓
,北投區,新民路,,,76之7號四樓
,北投區,新民路,,,76號
,北投區,新民路,,,76號三樓
,北投區,新民路,,,76號二樓
,北投區,新民路,,,76號五樓
,北投區,新民路,,,76號四樓
,北投區,新民路,,,77號
,北投區,新民路,,,77號三樓
,北投區,新民路,,,77號二樓
,北投區,新民路,,,77號五樓
,北投區,新民路,,,77號四樓
,北投區,新民路,,,79號
,北投區,新民路,,,79號三樓
,北投區,新民路,,,79號二樓
,北投區,新民路,,,79號五樓
,北投區,新民路,,,79號四樓
,北投區,新民路,,,81號三樓
,北投區,新民路,,,81號五樓
,北投區,新民路,,,81號四樓
,北投區,新民路,,,83號三樓
,北投區,新民路,,,83號五樓
,北投區,新民路,,,83號四樓
,北投區,新民路,,,85號三樓
,北投區,新民路,,,85號五樓
,北投區,新民路,,,85號四樓
,北投區,新民路,,,86號
,北投區,新民路,,,86號三樓
,北投區,新民路,,,86號二樓
,北投區,新民路,,,86號四樓
,北投區,新民路,,,87號三樓
,北投區,新民路,,,87號五樓
,北投區,新民路,,,87號四樓
,北投區,新民路,,,89號三樓
,北投區,新民路,,,89號五樓
,北投區,新民路,,,89號四樓
,北投區,新民路,,,91號三樓
,北投區,新民路,,,91號五樓
,北投區,新民路,,,91號四樓
,北投區,新民路,,,93號三樓
,北投區,新民路,,,93號五樓
,北投區,新民路,,,93號四樓
,北投區,新民路,,,95號三樓
,北投區,新民路,,,95號五樓
,北投區,新民路,,,95號四樓
,北投區,新民路,,,97號三樓
,北投區,新民路,,,97號五樓
,北投區,新民路,,,97號四樓
,北投區,新民路,,,99號三樓
,北投區,新民路,,,99號五樓
,北投區,新民路,,,99號四樓
,北投區,新民路,1巷,,1號
,北投區,新民路,1巷,,3之1號
,北投區,新民路,1巷,,3之1號七樓
,北投區,新民路,1巷,,3之1號三樓
,北投區,新民路,1巷,,3之1號九樓
,北投區,新民路,1巷,,3之1號二樓
,北投區,新民路,1巷,,3之1號五樓
,北投區,新民路,1巷,,3之1號八樓
,北投區,新民路,1巷,,3之1號六樓
,北投區,新民路,1巷,,3之1號四樓
,北投區,新民路,1巷,,3號
,北投區,新民路,1巷,,3號七樓
,北投區,新民路,1巷,,3號三樓
,北投區,新民路,1巷,,3號九樓
,北投區,新民路,1巷,,3號二樓
,北投區,新民路,1巷,,3號五樓
,北投區,新民路,1巷,,3號八樓
,北投區,新民路,1巷,,3號六樓
,北投區,新民路,1巷,,3號四樓
,北投區,新民路,1巷,,3號地下
,北投區,新民路,1巷,,3號地下之1
,北投區,新民路,1巷,,3號地下之10
,北投區,新民路,1巷,,3號地下之11
,北投區,新民路,1巷,,3號地下之12
,北投區,新民路,1巷,,3號地下之13
,北投區,新民路,1巷,,3號地下之14
,北投區,新民路,1巷,,3號地下之15
,北投區,新民路,1巷,,3號地下之2
,北投區,新民路,1巷,,3號地下之3
,北投區,新民路,1巷,,3號地下之4
,北投區,新民路,1巷,,3號地下之5
,北投區,新民路,1巷,,3號地下之6
,北投區,新民路,1巷,,3號地下之7
,北投區,新民路,1巷,,3號地下之8
,北投區,新民路,1巷,,3號地下之9
,北投區,新民路,1巷,,5之10號
,北投區,新民路,1巷,,5之10號三樓
,北投區,新民路,1巷,,5之10號二樓
,北投區,新民路,1巷,,5之10號五樓
,北投區,新民路,1巷,,5之10號六樓
,北投區,新民路,1巷,,5之10號四樓
,北投區,新民路,1巷,,5之11號
,北投區,新民路,1巷,,5之11號三樓
,北投區,新民路,1巷,,5之11號二樓
,北投區,新民路,1巷,,5之11號五樓
,北投區,新民路,1巷,,5之11號六樓
,北投區,新民路,1巷,,5之11號四樓
,北投區,新民路,1巷,,5之12號
,北投區,新民路,1巷,,5之12號三樓
,北投區,新民路,1巷,,5之12號二樓
,北投區,新民路,1巷,,5之12號五樓
,北投區,新民路,1巷,,5之12號六樓
,北投區,新民路,1巷,,5之12號四樓
,北投區,新民路,1巷,,5之13號三樓
,北投區,新民路,1巷,,5之13號二樓
,北投區,新民路,1巷,,5之13號五樓
,北投區,新民路,1巷,,5之13號六樓
,北投區,新民路,1巷,,5之13號四樓
,北投區,新民路,1巷,,5之14號
,北投區,新民路,1巷,,5之14號三樓
,北投區,新民路,1巷,,5之14號二樓
,北投區,新民路,1巷,,5之14號五樓
,北投區,新民路,1巷,,5之14號四樓
,北投區,新民路,1巷,,5之1號
,北投區,新民路,1巷,,5之1號三樓
,北投區,新民路,1巷,,5之1號二樓
,北投區,新民路,1巷,,5之1號五樓
,北投區,新民路,1巷,,5之1號六樓
,北投區,新民路,1巷,,5之1號四樓
,北投區,新民路,1巷,,5之1號地下
,北投區,新民路,1巷,,5之2號
,北投區,新民路,1巷,,5之2號三樓
,北投區,新民路,1巷,,5之2號二樓
,北投區,新民路,1巷,,5之2號五樓
,北投區,新民路,1巷,,5之2號六樓
,北投區,新民路,1巷,,5之2號四樓
,北投區,新民路,1巷,,5之3號
,北投區,新民路,1巷,,5之3號三樓
,北投區,新民路,1巷,,5之3號二樓
,北投區,新民路,1巷,,5之3號五樓
,北投區,新民路,1巷,,5之3號六樓
,北投區,新民路,1巷,,5之3號四樓
,北投區,新民路,1巷,,5之4號
,北投區,新民路,1巷,,5之4號三樓
,北投區,新民路,1巷,,5之4號二樓
,北投區,新民路,1巷,,5之4號五樓
,北投區,新民路,1巷,,5之4號六樓
,北投區,新民路,1巷,,5之4號四樓
,北投區,新民路,1巷,,5之5號
,北投區,新民路,1巷,,5之5號三樓
,北投區,新民路,1巷,,5之5號二樓
,北投區,新民路,1巷,,5之5號五樓
,北投區,新民路,1巷,,5之5號六樓
,北投區,新民路,1巷,,5之5號四樓
,北投區,新民路,1巷,,5之6號
,北投區,新民路,1巷,,5之6號三樓
,北投區,新民路,1巷,,5之6號二樓
,北投區,新民路,1巷,,5之6號五樓
,北投區,新民路,1巷,,5之6號六樓
,北投區,新民路,1巷,,5之6號四樓
,北投區,新民路,1巷,,5之7號
,北投區,新民路,1巷,,5之7號三樓
,北投區,新民路,1巷,,5之7號二樓
,北投區,新民路,1巷,,5之7號五樓
,北投區,新民路,1巷,,5之7號六樓
,北投區,新民路,1巷,,5之7號四樓
,北投區,新民路,1巷,,5之8號
,北投區,新民路,1巷,,5之8號三樓
,北投區,新民路,1巷,,5之8號二樓
,北投區,新民路,1巷,,5之8號五樓
,北投區,新民路,1巷,,5之8號六樓
,北投區,新民路,1巷,,5之8號四樓
,北投區,新民路,1巷,,5之9號
,北投區,新民路,1巷,,5之9號三樓
,北投區,新民路,1巷,,5之9號二樓
,北投區,新民路,1巷,,5之9號五樓
,北投區,新民路,1巷,,5之9號六樓
,北投區,新民路,1巷,,5之9號四樓
,北投區,新民路,1巷,,5號
,北投區,新民路,1巷,,5號三樓
,北投區,新民路,1巷,,5號二樓
,北投區,新民路,1巷,,5號五樓
,北投區,新民路,1巷,,5號六樓
,北投區,新民路,1巷,,5號四樓
,北投區,新民路,1巷,,5號地下
,北投區,新民路,1巷,,6之1號
,北投區,新民路,1巷,,6之1號三樓
,北投區,新民路,1巷,,6之1號二樓
,北投區,新民路,1巷,,6之1號五樓
,北投區,新民路,1巷,,6之1號六樓
,北投區,新民路,1巷,,6之1號四樓
,北投區,新民路,1巷,,6之2號
,北投區,新民路,1巷,,6之2號三樓
,北投區,新民路,1巷,,6之2號二樓
,北投區,新民路,1巷,,6之2號五樓
,北投區,新民路,1巷,,6之2號六樓
,北投區,新民路,1巷,,6之2號四樓
,北投區,新民路,1巷,,6之4號
,北投區,新民路,1巷,,6之4號三樓
,北投區,新民路,1巷,,6之4號二樓
,北投區,新民路,1巷,,6之4號五樓
,北投區,新民路,1巷,,6之4號六樓
,北投區,新民路,1巷,,6之4號四樓
,北投區,新民路,1巷,,6之5號
,北投區,新民路,1巷,,6之5號三樓
,北投區,新民路,1巷,,6之5號二樓
,北投區,新民路,1巷,,6之5號五樓
,北投區,新民路,1巷,,6之5號六樓
,北投區,新民路,1巷,,6之5號四樓
,北投區,新民路,1巷,,6號
,北投區,新民路,1巷,,6號三樓
,北投區,新民路,1巷,,6號二樓
,北投區,新民路,1巷,,6號五樓
,北投區,新民路,1巷,,6號六樓
,北投區,新民路,1巷,,6號四樓
,北投區,新民路,1巷,,6號地下一層
,北投區,新民路,1巷,,6號地下一層之1
,北投區,新民路,1巷,,6號地下一層之10
,北投區,新民路,1巷,,6號地下一層之2
,北投區,新民路,1巷,,6號地下一層之3
,北投區,新民路,1巷,,6號地下一層之4
,北投區,新民路,1巷,,6號地下一層之5
,北投區,新民路,1巷,,6號地下一層之6
,北投區,新民路,1巷,,6號地下一層之7
,北投區,新民路,1巷,,6號地下一層之8
,北投區,新民路,1巷,,6號地下一層之9
,北投區,新民路,1巷,,7之1號
,北投區,新民路,1巷,,7之1號三樓
,北投區,新民路,1巷,,7之1號二樓
,北投區,新民路,1巷,,7之1號四樓
,北投區,新民路,1巷,,7之2號
,北投區,新民路,1巷,,7之2號三樓
,北投區,新民路,1巷,,7之2號二樓
,北投區,新民路,1巷,,7之2號四樓
,北投區,新民路,1巷,,7號
,北投區,新民路,1巷,,7號三樓
,北投區,新民路,1巷,,7號二樓
,北投區,新民路,1巷,,7號四樓
,北投區,新民路,1巷,,8之10號
,北投區,新民路,1巷,,8之1號
,北投區,新民路,1巷,,8之2號
,北投區,新民路,1巷,,8之3號
,北投區,新民路,1巷,,8之4號
,北投區,新民路,1巷,,8之5號
,北投區,新民路,1巷,,8之6號
,北投區,新民路,1巷,,8之7號
,北投區,新民路,1巷,,8之8號
,北投區,新民路,1巷,,8之9號
,北投區,新民路,1巷,,8號
,北投區,新民路,1巷,,8號七樓
,北投區,新民路,1巷,,8號七樓之1
,北投區,新民路,1巷,,8號七樓之2
,北投區,新民路,1巷,,8號七樓之3
,北投區,新民路,1巷,,8號七樓之4
,北投區,新民路,1巷,,8號七樓之5
,北投區,新民路,1巷,,8號七樓之6
,北投區,新民路,1巷,,8號七樓之7
,北投區,新民路,1巷,,8號七樓之8
,北投區,新民路,1巷,,8號七樓之9
,北投區,新民路,1巷,,8號三樓
,北投區,新民路,1巷,,8號三樓之1
,北投區,新民路,1巷,,8號三樓之10
,北投區,新民路,1巷,,8號三樓之11
,北投區,新民路,1巷,,8號三樓之2
,北投區,新民路,1巷,,8號三樓之3
,北投區,新民路,1巷,,8號三樓之4
,北投區,新民路,1巷,,8號三樓之5
,北投區,新民路,1巷,,8號三樓之6
,北投區,新民路,1巷,,8號三樓之7
,北投區,新民路,1巷,,8號三樓之8
,北投區,新民路,1巷,,8號三樓之9
,北投區,新民路,1巷,,8號二樓
,北投區,新民路,1巷,,8號二樓之1
,北投區,新民路,1巷,,8號二樓之10
,北投區,新民路,1巷,,8號二樓之11
,北投區,新民路,1巷,,8號二樓之2
,北投區,新民路,1巷,,8號二樓之3
,北投區,新民路,1巷,,8號二樓之4
,北投區,新民路,1巷,,8號二樓之5
,北投區,新民路,1巷,,8號二樓之6
,北投區,新民路,1巷,,8號二樓之7
,北投區,新民路,1巷,,8號二樓之8
,北投區,新民路,1巷,,8號二樓之9
,北投區,新民路,1巷,,8號五樓
,北投區,新民路,1巷,,8號五樓之1
,北投區,新民路,1巷,,8號五樓之2
,北投區,新民路,1巷,,8號五樓之3
,北投區,新民路,1巷,,8號五樓之4
,北投區,新民路,1巷,,8號五樓之5
,北投區,新民路,1巷,,8號五樓之6
,北投區,新民路,1巷,,8號五樓之7
,北投區,新民路,1巷,,8號五樓之8
,北投區,新民路,1巷,,8號五樓之9
,北投區,新民路,1巷,,8號六樓
,北投區,新民路,1巷,,8號六樓之1
,北投區,新民路,1巷,,8號六樓之10
,北投區,新民路,1巷,,8號六樓之2
,北投區,新民路,1巷,,8號六樓之3
,北投區,新民路,1巷,,8號六樓之4
,北投區,新民路,1巷,,8號六樓之5
,北投區,新民路,1巷,,8號六樓之6
,北投區,新民路,1巷,,8號六樓之7
,北投區,新民路,1巷,,8號六樓之8
,北投區,新民路,1巷,,8號六樓之9
,北投區,新民路,1巷,,8號四樓
,北投區,新民路,1巷,,8號四樓之1
,北投區,新民路,1巷,,8號四樓之10
,北投區,新民路,1巷,,8號四樓之2
,北投區,新民路,1巷,,8號四樓之3
,北投區,新民路,1巷,,8號四樓之4
,北投區,新民路,1巷,,8號四樓之5
,北投區,新民路,1巷,,8號四樓之6
,北投區,新民路,1巷,,8號四樓之7
,北投區,新民路,1巷,,8號四樓之8
,北投區,新民路,1巷,,8號四樓之9
,北投區,新民路,1巷,,8號地下一層
,北投區,新民路,1巷,,8號地下一層之1
,北投區,新民路,1巷,,8號地下一層之2
,北投區,新民路,1巷,,8號地下一層之3
,北投區,新民路,1巷,,8號地下一層之4
,北投區,新民路,1巷,,8號地下一層之5
,北投區,新民路,1巷,,8號地下一層之6
,北投區,新民路,1巷,,8號地下一層之7
,北投區,新民路,1巷,,8號地下一層之8
,北投區,新民路,1巷,,8號地下一層之9
,北投區,新民路,1巷,,8號地下二層
,北投區,新民路,1巷,,9之1號
,北投區,新民路,1巷,,9之1號三樓
,北投區,新民路,1巷,,9之1號二樓
,北投區,新民路,1巷,,9之1號四樓
,北投區,新民路,1巷,,9之2號
,北投區,新民路,1巷,,9之2號三樓
,北投區,新民路,1巷,,9之2號二樓
,北投區,新民路,1巷,,9之2號四樓
,北投區,新民路,1巷,,9號
,北投區,新民路,1巷,,9號三樓
,北投區,新民路,1巷,,9號二樓
,北投區,新民路,1巷,,9號四樓
,北投區,新民路,1巷,1弄,3號
,北投區,新民路,22巷,,11號
,北投區,新民路,22巷,,1號
,北投區,新民路,22巷,,21號
,北投區,新民路,22巷,,25號
,北投區,新民路,22巷,,27號
,北投區,新民路,22巷,,29號
,北投區,新民路,22巷,,3號
,北投區,新民路,22巷,,7號
,北投區,新民路,22巷,,9號
,北投區,新民路,2巷,,2號
,北投區,新民路,2巷,,2號三樓
,北投區,新民路,2巷,,2號三樓之1
,北投區,新民路,2巷,,2號二樓
,北投區,新民路,2巷,,2號二樓之1
,北投區,新民路,2巷,,2號五樓
,北投區,新民路,2巷,,2號四樓
,北投區,新民路,2巷,,2號四樓之1
,北投區,新民路,2巷,,4號
,北投區,新民路,2巷,,4號三樓
,北投區,新民路,2巷,,4號二樓
