行政區,路名,巷,弄
中和區,圓通路,３６９巷,４弄
中和區,圓通路,３６９巷,５弄
中和區,圓通路,３６９巷,８弄
中和區,圓通路,３６９巷,１４弄
中和區,圓通路,３６９巷,１９弄
中和區,圓通路,３６９巷,３０弄
中和區,圓通路,３６９巷,３３弄
中和區,圓通路,３６９巷,３６弄
中和區,圓通路,３６９巷,３８弄
中和區,圓通路,３６９巷,５５弄
中和區,圓通路,３６９巷,１５６弄
中和區,圓通路,３６９巷,１７３弄
中和區,圓通路,３９３巷,
中和區,圓通路,３９３巷,１４弄
中和區,圓通路,３９３巷,１９弄
中和區,圓通路,４３３巷,
中和區,新民街,,
中和區,新民街,９４巷,
中和區,新民街,１０２巷,
中和區,新生街,,
中和區,新生街,５巷,
中和區,新生街,１３巷,
中和區,新生街,１６巷,
中和區,新生街,１６巷,５弄
中和區,新生街,１６巷,６弄
中和區,新生街,１６巷,１３弄
中和區,新生街,１６巷,１６弄
中和區,新生街,１６巷,２１弄
中和區,新生街,３０巷,
中和區,新生街,３０巷,５弄
中和區,新生街,３９巷,
中和區,新生街,１１２巷,
中和區,新生街,１１４巷,
中和區,新生街,１１４巷,３７弄
中和區,新生街,１１６巷,
中和區,新生街,１１８巷,
中和區,新生街,１４８巷,
中和區,新生街,１４８巷,１９弄
中和區,新生街,１５６巷,
中和區,新生街,１６６巷,
中和區,新生街,１７６巷,
中和區,新生街,１７７巷,
中和區,新生街,１８６巷,
中和區,新生街,１８６巷,１弄
中和區,新生街,１８６巷,３弄
中和區,新生街,１８６巷,５弄
中和區,新生街,１９３巷,
中和區,新生街,２２０巷,
中和區,新生街,２２０巷,１弄
中和區,新生街,２２０巷,１５弄
中和區,新生街,２２０巷,２９弄
中和區,新生街,２３３巷,
中和區,新生街,２４２巷,
中和區,新生街,２４２巷,１弄
中和區,新生街,２４２巷,１１弄
中和區,新福和街,,
中和區,新興街,,
中和區,新興街,４巷,
中和區,新興街,６巷,
中和區,新興街,７巷,
中和區,新興街,８巷,
中和區,新興街,１５巷,
中和區,新興街,１７巷,
中和區,壽德街,,
中和區,壽德街,５５巷,
中和區,壽德街,７１巷,
中和區,漢生東路,,
中和區,福美路,,
中和區,福美路,２５６巷,
中和區,福美路,２５６巷,２弄
中和區,福美路,２５６巷,１６弄
中和區,福美路,３０１巷,
中和區,福美路,３０１巷,８弄
中和區,福美路,３１２巷,
中和區,福祥路,,
中和區,福祥路,２８巷,
中和區,福祥路,６９巷,
中和區,福祥路,８５巷,
中和區,福祥路,８５巷,２弄
中和區,福祥路,８５巷,６弄
中和區,福祥路,９０巷,
中和區,福祥路,９０巷,７弄
中和區,廟美街,,
中和區,廟美街,６巷,
中和區,廣福路,,
中和區,廣福路,５３巷,
中和區,廣福路,５６巷,
中和區,廣福路,５６巷,１弄
中和區,廣福路,５６巷,２弄
中和區,廣福路,７１巷,
中和區,廣福路,８４巷,１弄
中和區,廣福路,８４巷,３弄
中和區,廣福路,１１２巷,
中和區,德光路,,
中和區,德光路,１５巷,
中和區,德光路,２７巷,
中和區,德光路,２７巷,１弄
中和區,德光路,２７巷,２４弄
中和區,德光路,２７巷,３４弄
中和區,德光路,４１巷,
中和區,德光路,５１巷,
中和區,德光路,７７巷,
中和區,德光路,７７巷,２弄
中和區,德光路,７７巷,６弄
中和區,德光路,９６巷,
中和區,橋安街,,
中和區,橋安街,１５巷,
中和區,橋和路,,
中和區,橋和路,１１２巷,
中和區,橋和路,１６０巷,
中和區,興南路一段,,
中和區,興南路一段,１９巷,
中和區,興南路一段,３４巷,
中和區,興南路一段,４９巷,
中和區,興南路一段,４９巷,３弄
中和區,興南路一段,５６巷,
中和區,興南路一段,５６巷,１弄
中和區,興南路一段,５６巷,３弄
中和區,興南路一段,６４巷,
中和區,興南路一段,７３巷,
中和區,興南路一段,８５巷,
中和區,興南路一段,９３巷,
中和區,興南路一段,９３巷,６弄
中和區,興南路一段,９３巷,８弄
中和區,興南路一段,９３巷,１０弄
中和區,興南路一段,９３巷,１２弄
中和區,興南路一段,９３巷,１４弄
中和區,興南路一段,９３巷,５８弄
中和區,興南路一段,９３巷,８９弄
中和區,興南路一段,１０５巷,
中和區,興南路一段,１０５巷,２０弄
中和區,興南路一段,１１７巷,
中和區,興南路一段,１１７巷,１弄
中和區,興南路一段,１１７巷,３弄
中和區,興南路一段,１１７巷,５弄
中和區,興南路一段,１３４巷,
中和區,興南路一段,１３４巷,１２弄
中和區,興南路一段,１３４巷,２６弄
中和區,興南路一段,１３５巷,
中和區,興南路一段,１３５巷,７弄
中和區,興南路一段,１３５巷,１０弄
中和區,興南路一段,１３５巷,２２弄
中和區,興南路二段,,
中和區,興南路二段,３巷,
中和區,興南路二段,３巷,１５弄
中和區,興南路二段,３０巷,
中和區,興南路二段,３１巷,
中和區,興南路二段,３１巷,２弄
中和區,興南路二段,３４巷,
中和區,興南路二段,３４巷,２２弄
中和區,興南路二段,３４巷,２４弄
中和區,興南路二段,３４巷,２６弄
中和區,興南路二段,３４巷,２７弄
中和區,興南路二段,３４巷,２８弄
中和區,興南路二段,３４巷,３０弄
中和區,興南路二段,３４巷,５５弄
中和區,興南路二段,３４巷,５６弄
中和區,興南路二段,３４巷,５７弄
中和區,興南路二段,５４巷,
中和區,興南路二段,５４巷,９弄
中和區,興南路二段,５４巷,１１弄
中和區,興南路二段,５４巷,１３弄
中和區,興南路二段,６７巷,
中和區,興南路二段,７４巷,
中和區,興南路二段,７９巷,
中和區,興南路二段,８９巷,
中和區,興南路二段,９９巷,
中和區,興南路二段,１１２巷,
中和區,興南路二段,１１２巷,２弄
中和區,興南路二段,１１３巷,
中和區,興南路二段,１１４巷,
中和區,興南路二段,１１４巷,１０弄
中和區,興南路二段,１１４巷,１６弄
中和區,興南路二段,１１４巷,１８弄
中和區,興南路二段,１１４巷,２１弄
中和區,興南路二段,１１４巷,２３弄
中和區,興南路二段,１１７巷,
中和區,興南路二段,１１９巷,
中和區,興南路二段,１２８巷,
中和區,興南路二段,１２８巷,１弄
中和區,興南路二段,１２８巷,５弄
中和區,興南路二段,１２８巷,７弄
中和區,興南路二段,１２８巷,９弄
中和區,興南路二段,１４２巷,
中和區,興南路二段,１４２巷,１７弄
中和區,興南路二段,１４２巷,１９弄
中和區,興南路二段,１４２巷,２０弄
中和區,興南路二段,１４２巷,２４弄
中和區,興南路二段,１４２巷,２５弄
中和區,興南路二段,１４２巷,３１弄
中和區,興南路二段,１４２巷,３５弄
中和區,興南路二段,１４２巷,３７弄
中和區,興南路二段,１５９巷,
中和區,興南路二段,２４２巷,
中和區,興南路二段,２４２巷,１９弄
中和區,興南路二段,２６１巷,
中和區,興南路二段,３４２巷,
中和區,興南路二段,３９９巷,
中和區,興南路二段,３９９巷,９８弄
中和區,興南路三段,,
中和區,興南路三段,２０巷,
中和區,興南路三段,４０巷,
中和區,興南路三段,４７巷,
中和區,興南路三段,５２巷,
中和區,興南路三段,５３巷,
中和區,興南路三段,７３巷,
中和區,興南路三段,９１巷,
中和區,興南路三段,９３巷,
中和區,錦和路,,
中和區,錦和路,７７巷,
中和區,錦和路,９３巷,２弄
中和區,錦和路,９３巷,４弄
中和區,錦和路,１４２巷,
中和區,錦和路,１９５巷,
中和區,錦和路,１９５巷,１弄
中和區,錦和路,１９５巷,３弄
中和區,錦和路,１９６巷,
中和區,錦和路,１９６巷,３弄
中和區,錦和路,１９６巷,４弄
中和區,錦和路,１９６巷,７弄
中和區,錦和路,２０３巷,
中和區,錦和路,３５４巷,
中和區,環中路,,
中和區,環河西路三段,,
